,Feature,Coeff
71,n_companies_REAL ESTATE,4.535754711374121e-05
15,fed_election_year,4.435454446793432e-05
106,n_jobs_PERSONAL SERVICES,4.231539880647589e-05
24,ag_jobs,4.09173358883891e-05
31,n_companies_FOOD AND DRINKS,3.7704302721222794e-05
195,mining,3.680837509761007e-05
116,n_jobs_CLOTHING,3.612397613387847e-05
36,n_companies_AUTOMOBILES AND TRANSPORT,3.36777222797883e-05
133,n_jobs_TOTAL INDUSTRIAL,3.268444118814301e-05
125,n_jobs_LEATHERS AND FOOTWEAR,3.250354712384391e-05
76,n_companies_RESEARCH AND DEVELOPMENT,3.0130162987861415e-05
89,n_jobs_FINANCIAL ASSISTANCE,2.8755428346521903e-05
103,n_jobs_NON-METALLIC MINERAL PRODUCTS,2.8662565279964223e-05
97,n_jobs_FINANCES,2.422218098668852e-05
193,mosaic_ag,2.2697637725518738e-05
84,n_jobs_ACCOMODATION AND FOOD,2.1046110107224267e-05
88,n_jobs_AUTOMOBILES AND TRANSPORT,1.914388612502084e-05
51,n_companies_NON-METALLIC MINERAL PRODUCTS,1.7780267843484858e-05
98,n_jobs_CLEANING AND SEWAGE,1.3951365194505403e-05
142,f_emitted_count,1.3367030690620964e-05
70,n_companies_WATER-BASED TRANSPORTATION,1.3125597038509178e-05
75,n_companies_TEXTILES,1.27335395777787e-05
40,n_companies_MAIL AND TELECOM,9.358726925547028e-06
3,slope,9.019495268737429e-06
8,indigenous_homol,7.501901198623282e-06
49,n_companies_MINING,5.26205391205279e-06
4,aspect,4.010473847055844e-06
33,n_companies_EQUIPMENT RENTAL,2.1119109670604093e-06
92,n_jobs_MAIL AND TELECOM,1.7106478833189299e-06
174,overall_winner_partido_PMDB_MDB,1.183892596297171e-06
11,lula,7.054759213852553e-07
63,n_companies_FORESTRY,0.0
52,n_companies_HEALTH,0.0
178,overall_winner_partido_other,0.0
179,runnerup_partido_PT,0.0
62,n_companies_DOMESTIC SERVICES,0.0
59,n_companies_COMPUTING,0.0
201,citrus,0.0
176,overall_winner_partido_DEM,0.0
65,n_companies_PAPER,0.0
55,n_companies_TRANSPORTATION,0.0
56,n_companies_GROUND TRANSPORT,0.0
66,n_companies_INTERNATIONAL BODIES,0.0
60,n_companies_INSURANCE AND SOCIAL SECURITY,0.0
177,overall_winner_partido_PL,0.0
200,coffee,0.0
10,new_forest_code,0.0
50,n_companies_WOOD PROD,0.0
47,n_companies_MACHINERY,0.0
12,dilma,0.0
13,temer,0.0
14,bolsonaro,0.0
194,urban,0.0
19,silver,0.0
22,soy_price,0.0
23,beef_price,0.0
25,mining_jobs,0.0
192,sugarcane,0.0
27,construction_jobs,0.0
28,PIB,0.0
189,mangrove,0.0
185,winner_votes_proportion,0.0
184,runnerup_partido_other,0.0
34,n_companies_WHOLESALE,0.0
67,n_companies_OIL AND GAS,0.0
197,soybean,0.0
39,n_companies_CONSTRUCTION,0.0
183,runnerup_partido_PL,0.0
182,runnerup_partido_DEM,0.0
181,runnerup_partido_PSDB,0.0
198,rice,0.0
180,runnerup_partido_PMDB_MDB,0.0
42,n_companies_EDITING AND PRINTING,0.0
163,overall_winner_complete_college,0.0
72,n_companies_RECYCLING,0.0
145,expen_agr_org,0.0
166,overall_winner_public_service_job,0.0
124,n_jobs_RECYCLING,0.0
128,n_jobs_RESEARCH AND DEVELOPMENT,0.0
129,n_jobs_AERO TRANSPORT,0.0
130,n_jobs_SMOKE,0.0
131,n_jobs_PETROLEUM REFINING,0.0
132,n_jobs_,0.0
134,n_jobs_TOTAL SERVICE,0.0
137,n_companies_TOTAL,0.0
138,n_jobs_TOTAL,0.0
139,murder_threats,0.0
165,overall_winner_agriculture_job,0.0
141,assassination_attempt,0.0
143,expen_agri,0.0
146,expen_mining,0.0
120,n_jobs_FISHING AND AQUACULTURE,0.0
147,expen_petrol,0.0
148,expen_prom_ani_pro,0.0
149,expen_prom_veg_pro,0.0
150,expen_other_agr,0.0
151,expen_agr_defense,0.0
152,expen_min_fuel,0.0
153,illegal_mining,0.0
154,illegal_other,0.0
155,illegal_industry,0.0
156,audits,0.0
157,emiss_pec_full,0.0
164,overall_winner_feminino,0.0
160,incumbant,0.0
161,term_limited_seat,0.0
167,overall_winner_health_job,0.0
119,n_jobs_OIL AND GAS,0.0
175,overall_winner_partido_PSDB,0.0
171,overall_winner_professional_job,0.0
74,n_companies_RUBBER AND PLASTIC,0.0
77,n_companies_AERO TRANSPORT,0.0
78,n_companies_SMOKE,0.0
79,n_companies_PETROLEUM REFINING,0.0
80,n_companies_,0.0
162,special,0.0
173,overall_winner_partido_PT,0.0
85,n_jobs_EQUIPMENT RENTAL,0.0
86,n_jobs_WHOLESALE,0.0
87,n_jobs_ASSOCIATIVE ACTIVITIES,0.0
90,n_jobs_TRADE REP VEHICLES,0.0
172,overall_winner_mining_job,0.0
93,n_jobs_CULTURE AND SPORT,0.0
95,n_jobs_EDUCATION,0.0
99,n_jobs_MACHINERY,0.0
118,n_jobs_INTERNATIONAL BODIES,0.0
100,n_jobs_BASIC METALLURGY,0.0
170,overall_winner_technical_job,0.0
169,overall_winner_law_job,0.0
104,n_jobs_HEALTH,0.0
107,n_jobs_TRANSPORTATION,0.0
108,n_jobs_GROUND TRANSPORT,0.0
109,n_jobs_WATER TREATMENT AND DISTRIBUTION,0.0
110,n_jobs_RETAIL,0.0
111,n_jobs_COMPUTING,0.0
112,n_jobs_INSURANCE AND SOCIAL SECURITY,0.0
113,n_jobs_METALLIC PRODUCTS,0.0
168,overall_winner_corporate_job,0.0
115,n_jobs_FORESTRY,0.0
117,n_jobs_PAPER,0.0
81,n_jobs_PUBLIC ADMIN,0.0
